Пол,Мужской,TVR,2X2,Dates without average,Date 03.03.2023,23:00:00 - 24:00:00,0.037
Пол,Мужской,TVR,2X2,Dates without average,Date 03.03.2023,24:00:00 - 25:00:00,0.004
Пол,Мужской,TVR,2X2,Dates without average,Date 04.03.2023,06:00:00 - 07:00:00,0
Пол,Мужской,TVR,2X2,Dates without average,Date 04.03.2023,07:00:00 - 08:00:00,0
Пол,Мужской,TVR,2X2,Dates without average,Date 04.03.2023,08:00:00 - 09:00:00,0
Пол,Мужской,TVR,2X2,Dates without average,Date 04.03.2023,09:00:00 - 10:00:00,0.002
Пол,Мужской,TVR,2X2,Dates without average,Date 04.03.2023,10:00:00 - 11:00:00,0.016
Пол,Мужской,TVR,2X2,Dates without average,Date 04.03.2023,11:00:00 - 12:00:00,0.143
Пол,Мужской,TVR,2X2,Dates without average,Date 04.03.2023,12:00:00 - 13:00:00,0.068
Пол,Мужской,TVR,2X2,Dates without average,Date 04.03.2023,13:00:00 - 14:00:00,0.067
Пол,Мужской,TVR,2X2,Dates without average,Date 04.03.2023,14:00:00 - 15:00:00,0.071
Пол,Мужской,TVR,2X2,Dates without average,Date 04.03.2023,15:00:00 - 16:00:00,0.035
Пол,Мужской,TVR,2X2,Dates without average,Date 04.03.2023,16:00:00 - 17:00:00,0.028
Пол,Мужской,TVR,2X2,Dates without average,Date 04.03.2023,17:00:00 - 18:00:00,0.041
Пол,Мужской,TVR,2X2,Dates without average,Date 04.03.2023,18:00:00 - 19:00:00,0.043
Пол,Мужской,TVR,2X2,Dates without average,Date 04.03.2023,19:00:00 - 20:00:00,0.059
Пол,Мужской,TVR,2X2,Dates without average,Date 04.03.2023,20:00:00 - 21:00:00,0.015
Пол,Мужской,TVR,2X2,Dates without average,Date 04.03.2023,21:00:00 - 22:00:00,0.007
Пол,Мужской,TVR,2X2,Dates without average,Date 04.03.2023,22:00:00 - 23:00:00,0.004
Пол,Мужской,TVR,2X2,Dates without average,Date 04.03.2023,23:00:00 - 24:00:00,0.046
Пол,Мужской,TVR,2X2,Dates without average,Date 04.03.2023,24:00:00 - 25:00:00,0.008
Пол,Мужской,TVR,2X2,Dates without average,Date 05.03.2023,06:00:00 - 07:00:00,0.008
Пол,Мужской,TVR,2X2,Dates without average,Date 05.03.2023,07:00:00 - 08:00:00,0.007
Пол,Мужской,TVR,2X2,Dates without average,Date 05.03.2023,08:00:00 - 09:00:00,0.002
Пол,Мужской,TVR,2X2,Dates without average,Date 05.03.2023,09:00:00 - 10:00:00,0.001
Пол,Мужской,TVR,2X2,Dates without average,Date 05.03.2023,10:00:00 - 11:00:00,0
Пол,Мужской,TVR,2X2,Dates without average,Date 05.03.2023,11:00:00 - 12:00:00,0.002
Пол,Мужской,TVR,2X2,Dates without average,Date 05.03.2023,12:00:00 - 13:00:00,0.002
Пол,Мужской,TVR,2X2,Dates without average,Date 05.03.2023,13:00:00 - 14:00:00,0.002
Пол,Мужской,TVR,2X2,Dates without average,Date 05.03.2023,14:00:00 - 15:00:00,0.047
Пол,Мужской,TVR,2X2,Dates without average,Date 05.03.2023,15:00:00 - 16:00:00,0.064
Пол,Мужской,TVR,2X2,Dates without average,Date 05.03.2023,16:00:00 - 17:00:00,0.046
Пол,Мужской,TVR,2X2,Dates without average,Date 05.03.2023,17:00:00 - 18:00:00,0.066
Пол,Мужской,TVR,2X2,Dates without average,Date 05.03.2023,18:00:00 - 19:00:00,0.128
Пол,Мужской,TVR,2X2,Dates without average,Date 05.03.2023,19:00:00 - 20:00:00,0.116
Пол,Мужской,TVR,2X2,Dates without average,Date 05.03.2023,20:00:00 - 21:00:00,0.006
Пол,Мужской,TVR,2X2,Dates without average,Date 05.03.2023,21:00:00 - 22:00:00,0.051
Пол,Мужской,TVR,2X2,Dates without average,Date 05.03.2023,22:00:00 - 23:00:00,0.004
Пол,Мужской,TVR,2X2,Dates without average,Date 05.03.2023,23:00:00 - 24:00:00,0.013
Пол,Мужской,TVR,2X2,Dates without average,Date 05.03.2023,24:00:00 - 25:00:00,0.026
Пол,Мужской,TVR,2X2,Dates without average,Date 06.03.2023,06:00:00 - 07:00:00,0
Пол,Мужской,TVR,2X2,Dates without average,Date 06.03.2023,07:00:00 - 08:00:00,0.041
Пол,Мужской,TVR,2X2,Dates without average,Date 06.03.2023,08:00:00 - 09:00:00,0.002
Пол,Мужской,TVR,2X2,Dates without average,Date 06.03.2023,09:00:00 - 10:00:00,0.003
Пол,Мужской,TVR,2X2,Dates without average,Date 06.03.2023,10:00:00 - 11:00:00,0.001
Пол,Мужской,TVR,2X2,Dates without average,Date 06.03.2023,11:00:00 - 12:00:00,0.002
Пол,Мужской,TVR,2X2,Dates without average,Date 06.03.2023,12:00:00 - 13:00:00,0.1
Пол,Мужской,TVR,2X2,Dates without average,Date 06.03.2023,13:00:00 - 14:00:00,0.182
Пол,Мужской,TVR,2X2,Dates without average,Date 06.03.2023,14:00:00 - 15:00:00,0.056
Пол,Мужской,TVR,2X2,Dates without average,Date 06.03.2023,15:00:00 - 16:00:00,0
Пол,Мужской,TVR,2X2,Dates without average,Date 06.03.2023,16:00:00 - 17:00:00,0.009
Пол,Мужской,TVR,2X2,Dates without average,Date 06.03.2023,17:00:00 - 18:00:00,0.037
Пол,Мужской,TVR,2X2,Dates without average,Date 06.03.2023,18:00:00 - 19:00:00,0.09
Пол,Мужской,TVR,2X2,Dates without average,Date 06.03.2023,19:00:00 - 20:00:00,0.015
Пол,Мужской,TVR,2X2,Dates without average,Date 06.03.2023,20:00:00 - 21:00:00,0.023
Пол,Мужской,TVR,2X2,Dates without average,Date 06.03.2023,21:00:00 - 22:00:00,0.049
Пол,Мужской,TVR,2X2,Dates without average,Date 06.03.2023,22:00:00 - 23:00:00,0.046
Пол,Мужской,TVR,2X2,Dates without average,Date 06.03.2023,23:00:00 - 24:00:00,0.039
Пол,Мужской,TVR,2X2,Dates without average,Date 06.03.2023,24:00:00 - 25:00:00,0.044
Пол,Мужской,TVR,2X2,Dates without average,Date 07.03.2023,06:00:00 - 07:00:00,0
Пол,Мужской,TVR,2X2,Dates without average,Date 07.03.2023,07:00:00 - 08:00:00,0.022
Пол,Мужской,TVR,2X2,Dates without average,Date 07.03.2023,08:00:00 - 09:00:00,0.005
Пол,Мужской,TVR,2X2,Dates without average,Date 07.03.2023,09:00:00 - 10:00:00,0
Пол,Мужской,TVR,2X2,Dates without average,Date 07.03.2023,10:00:00 - 11:00:00,0
